Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-05-03,23.294862747192383,23.44583312303291,23.083502493286915,23.15143966633603,43989500
2010-05-04,22.743810653686523,23.06085023137765,22.45696600709625,23.03820547282557,82085600
2010-05-05,22.532453536987305,22.71361881747302,22.411676683330164,22.472065110158734,66833800
2010-05-06,21.87572479248047,22.55509485042721,21.068029167161406,22.336187376541165,128613000
2010-05-07,21.294490814208984,21.85308561945603,20.622669316775763,21.83798815125502,173718100
2010-05-10,21.845531463623047,22.253152925468243,21.67191350194837,21.89837114943877,86653300
2010-05-11,21.800233840942383,22.381473125037818,21.566228957130196,21.649263551936148,63789400
2010-05-12,22.222965240478516,22.328644639711076,21.830439700794965,21.875730666212657,47146800
2010-05-13,22.071996688842773,22.441876080440327,22.026705716750474,22.08709415946489,45188800
2010-05-14,21.837984085083008,22.049342841447555,21.619075156249966,22.041795548526142,63334000
2010-05-17,21.845531463623047,22.064438939112968,21.475652223139527,21.9814057641626,46053300
2010-05-18,21.686288833618164,21.98959327925044,21.534635887667186,21.89101987677108,52690600
2010-05-19,21.41331672668457,21.754535173645298,21.0720997259937,21.62563058771234,61746700
2010-05-20,20.55649185180664,21.110022995442016,20.50341372108415,20.96595275043055,87991100
2010-05-21,20.351757049560547,20.556488185493365,20.048452466476924,20.192521239522687,117596300
2010-05-24,19.91954231262207,20.366916990929496,19.911959519364494,20.359334197671924,73711700
2010-05-25,19.76789093017578,19.965039231921917,19.24468972347527,19.449420819088953,98373600
2010-05-26,18.96413803100586,20.177357855322928,18.622919458261237,19.88921740583405,176684100
2010-05-27,19.714813232421875,19.987788032292602,19.51008213251883,19.51008213251883,136433600
2010-05-28,19.56317138671875,19.805816594953466,19.45701510242731,19.593502580099678,67496900
2010-06-01,19.631412506103516,19.94988276275474,19.350856236119526,19.358439033452974,76152400
2010-06-02,20.063615798950195,20.078781389058204,19.510084776440294,19.76031122814136,65718800
2010-06-03,20.366924285888672,20.42000241143312,20.025705698430865,20.13186194951976,67837000
2010-06-04,19.55558204650879,20.14702561313283,19.426677419837084,19.790642914108847,89832200
2010-06-07,19.17644500732422,19.585905699672033,19.138531042857842,19.57832290677876,80456200
2010-06-08,19.039960861206055,19.153699881380945,18.691159560230272,19.146117087199936,87355000
2010-06-09,18.797321319580078,19.350852398716416,18.766990136261168,19.123372862635843,87794000
2010-06-10,18.956560134887695,19.07029920644287,18.78974292635816,19.055133611229977,78930900
2010-06-11,19.457008361816406,19.50250368985567,18.782155451864124,18.986886597446414,68057700
2010-06-14,19.335691452026367,19.684491466362758,19.31294305907239,19.608666382391036,50972400
2010-06-15,20.15460968017578,20.20768780398929,19.517669301872857,19.52525209759913,81641500
2010-06-16,19.957456588745117,20.15460489197984,19.889212889691944,20.071195605077058,48698000
2010-06-17,19.99538230895996,20.222860475304845,19.74515574747222,20.139451139385297,47995500
2010-06-18,20.048452377319336,20.116696088993457,19.84372124229698,19.995374256299538,52075600
2010-06-21,19.676897048950195,20.38966219962883,19.631400293253407,20.306254373391006,54625300
2010-06-22,19.540416717529297,20.056035231116816,19.53283392218003,19.836138504799063,55985400
2010-06-23,19.19161605834961,19.548000221329445,19.123372344003272,19.548000221329445,61466200
2010-06-24,18.956560134887695,19.50250854611499,18.90348199791333,19.305360147159664,85243400
2010-06-25,18.60017204284668,19.03996405523108,18.433353435420297,18.994467282512787,156256700
2010-06-28,18.43335723876953,18.66083681048575,18.289288434246973,18.585010286580342,73784800
2010-06-29,17.675090789794922,18.34994510501884,17.523439223453714,18.296865538215588,119882100
2010-06-30,17.447614669799805,17.95565043875387,17.402119339432858,17.667509971798772,81050500
2010-07-01,17.561355590820312,17.682677448911562,17.235302554848598,17.50827745868922,92239400
2010-07-02,17.644763946533203,17.803998334226215,17.477945316069416,17.71300766876465,62485100
2010-07-06,18.061798095703125,18.266529154324193,17.879815414574328,17.97080747827362,73592000
2010-07-07,18.42576789855957,18.440933487209314,17.902568106574616,18.061802448586523,79965300
2010-07-08,18.509183883666992,18.668419729536314,18.175548044064662,18.65325413540197,50758100
2010-07-09,18.403024673461914,18.50918092287993,18.312032569481875,18.44852000231672,53806100
2010-07-12,18.827653884887695,18.873149220429877,18.516766440519962,18.524349237488767,49854200
2010-07-13,19.055126190185547,19.18403080675154,18.880726251969854,19.062708984838864,61928700
2010-07-14,19.29018783569336,19.419092447916235,19.04754420004328,19.335683155810212,72808100
2010-07-15,19.343271255493164,19.403932181043174,18.941391719805246,19.335688459015593,56934700
2010-07-16,18.873138427734375,19.44183485874705,18.865555635101828,19.343261447063572,65064800
2010-07-19,19.130956649780273,19.184034777068312,18.888312955737526,18.92622549058027,38181800
2010-07-20,19.32052230834961,19.32052230834961,18.729078662877388,18.850400510475307,45530700
2010-07-21,19.047544479370117,19.449422464457683,18.941386802513822,19.41150993818269,73297300
2010-07-22,19.59349250793457,19.70723153210294,19.312934898467102,19.343266076256086,73016400
2010-07-23,19.570741653442383,19.729977424187915,19.146115341904256,19.593490033911735,108520100
2010-07-26,19.79064178466797,19.86646828654812,19.56316227902751,19.60865904791774,67249900
2010-07-27,19.83613395690918,19.896794859525077,19.68448097723443,19.820968369687705,60672100
2010-07-28,19.676897048950195,19.85887973292792,19.585904983826428,19.767887667804153,69704800
2010-07-29,19.737567901611328,20.02570693504724,19.41151488596639,19.813392973488305,69446200
2010-07-30,19.570741653442383,19.593490033911735,19.22194183053213,19.52524633877365,83534800
2010-08-02,19.965036392211914,20.002948909887156,19.52524453433782,19.707227222464702,55044600
2010-08-03,19.83613395690918,19.98020414297319,19.692063770845166,19.86646513135213,56877700
2010-08-04,19.51008415222168,19.896798009981513,19.290188887772107,19.828554302949176,78531900
2010-08-05,19.23711395263672,19.396348331206486,19.115790661854863,19.328104612885024,64922100
2010-08-06,19.37359619140625,19.381178986003647,18.97171820163543,19.093040022653433,55982100
2010-08-09,19.419099807739258,19.510090482458356,19.237117012030367,19.373603024109013,57096500
2010-08-10,19.009634017944336,19.214365168691995,18.86556378820297,19.206782372782403,87257700
2010-08-11,18.850399017333984,18.88072875369579,18.622919486403678,18.71391158802988,76746900
2010-08-12,18.56983757019043,18.71390776572634,18.47126413931013,18.516759457695645,70240500
2010-08-13,18.50159454345703,18.706325653054982,18.380272725829393,18.4636820177997,45263500
2010-08-16,18.577428817749023,18.660838144635353,18.42577575909583,18.47127254445424,40909700
2010-08-17,18.836599349975586,19.02717604005944,18.752746595048325,18.836599349975586,52912600
2010-08-18,18.92046546936035,19.019566224819556,18.60791961719334,18.813742921006448,46818900
2010-08-19,18.63078498840332,18.85947652523743,18.455453259246152,18.76800049209792,54064600
2010-08-20,18.470705032348633,18.600297328016186,18.447836744515723,18.531689556545967,49560100
2010-08-23,18.50881576538086,18.783245315678283,18.47832278535597,18.630784777509785,51643000
2010-08-24,18.325862884521484,18.56217767199163,18.295369903436114,18.36397765689283,66522500
2010-08-25,18.371599197387695,18.46307522418463,18.19626893437254,18.295368205733425,47404800
2010-08-26,18.158145904541016,18.44020003173156,18.13527763340711,18.363969068654278,49105300
2010-08-27,18.242002487182617,18.31061021749677,17.921833563711523,18.203886273683157,60939400
2010-08-30,18.020933151245117,18.158148614465343,17.990441633854456,18.09716412569912,45453100
2010-08-31,17.891347885131836,18.089547914157485,17.77700210599774,17.990448626637395,66074600
2010-09-01,18.219135284423828,18.25725150320655,17.944705779113615,18.04380503997854,65235900
2010-09-02,18.2496337890625,18.257257035128877,18.074302037506868,18.20389431266424,48837100
2010-09-03,18.516441345214844,18.638410372723435,18.447833585493076,18.478325115377473,64189100
2010-09-07,18.26487922668457,18.524063782667987,18.234387695737695,18.37160321996251,51928700
2010-09-08,18.242002487182617,18.447825678125078,18.097163783854416,18.348724977011358,65512400
2010-09-09,18.30298614501953,18.455446630150856,18.287739660310958,18.44020159942709,46028900
2010-09-10,18.1810245513916,18.318240061467716,18.135286532694696,18.280123834232462,58284300
2010-09-13,19.141529083251953,19.278744574799813,18.363975600470884,18.447829835080178,114680400
2010-09-14,19.080541610717773,19.32447957815731,18.973817659474243,19.08816485394838,87160400
2010-09-15,19.149150848388672,19.225380378706312,18.996688879783207,19.133904360731105,56201900
2010-09-16,19.30924415588379,19.339737146278686,19.095797585076923,19.10342083267565,44548300
2010-09-17,19.225385665893555,19.461701927620037,19.118663130910942,19.362601184577194,70341600
2010-09-20,19.38546371459961,19.45407144843223,19.14152575163249,19.271117976206888,49838700
2010-09-21,19.172019958496094,19.37784318885647,19.118658703362325,19.37784318885647,52675700
2010-09-22,18.760377883911133,19.03480744663175,18.569801112084278,18.97382293780657,94299400
2010-09-23,18.623165130615234,18.745134166309338,18.569803859247266,18.684149648462288,46201800
2010-09-24,18.889968872070312,18.905213907758718,18.737506883304,18.78324489833978,51948800
2010-09-27,18.85185432434082,19.050054345768416,18.745131795104967,18.943331816532563,43603300
2010-09-28,18.813737869262695,18.98144489364232,18.56217660570062,18.905213899293297,56041200
2010-09-29,18.676528930664062,18.798497982871986,18.600297909537662,18.775628240338328,44318900
2010-09-30,18.66889762878418,18.928082116401857,18.569798361864557,18.760375105466665,61262700
2010-10-01,18.58504867553711,18.920464246669802,18.524064158420764,18.88234946871668,62672300
2010-10-04,18.226762771606445,18.287747281871706,18.127663487669928,18.264877545277702,98143400
2010-10-05,18.562171936035156,18.638402911206835,18.226756517670722,18.341102253435782,78152900
2010-10-06,18.623165130615234,18.707019387899532,18.394472098199593,18.53931087333094,50489700
2010-10-07,18.699392318725586,18.867099345024428,18.508815557664732,18.768000069026314,50096100
2010-10-08,18.72988510131836,18.790869610790875,18.577424554629776,18.768001328479553,41327800
2010-10-11,18.745136260986328,18.859482062978934,18.676528488993615,18.859482062978934,27587800
2010-10-12,18.92808723449707,19.00431824334757,18.623164653080625,18.79087170936328,50141500
2010-10-13,19.316858291625977,19.469320263711797,18.973819581425445,19.072920299476767,75336500
2010-10-14,19.23301124572754,19.31686550709551,19.05768093012693,19.27875072682952,51949100
2010-10-15,19.469324111938477,19.47694590346265,19.233007863097647,19.33210860073681,68954800
2010-10-18,19.682769775390625,19.781870516076534,19.40071695279171,19.507439485236116,48330500
2010-10-19,19.1339054107666,19.33972864348367,19.019559655029955,19.263497654997515,66150900
2010-10-20,19.29399299621582,19.362600754032083,19.133909197301513,19.255878221422545,56283600
2010-10-21,19.377843856811523,19.469321335897753,19.09578962911542,19.362597367966284,50032400
2010-10-22,19.347354888916016,19.469325370971458,19.263502090858875,19.45407887896634,25837900
2010-10-25,19.202512741088867,19.324481738443566,19.187266252923244,19.240627507517782,50912400
2010-10-26,19.743755340576172,19.797116609644902,19.10341720378036,19.149156680684012,69304200
2010-10-27,19.85809326171875,19.903832720511097,19.53030253095001,19.65989475622508,64805500
2010-10-28,20.033432006835938,20.10966155705472,19.759000973294818,19.980069286103134,80730300
2010-10-29,20.330730438232422,20.734753725125685,20.185891681952132,20.696637497691185,114193200
2010-11-01,20.544174194335938,20.749995978933907,20.35359744468156,20.490811483085135,61912100
2010-11-02,20.87959098815918,20.902460724576876,20.597538175601272,20.62802970350613,54402100
2010-11-03,20.60515785217285,20.95581835926255,20.55179514310754,20.93294862680599,110255300
2010-11-04,20.689010620117188,20.910080338470877,20.589911354155802,20.894833850173693,93599300
2010-11-05,20.467947006225586,20.727131550225828,20.224008953986647,20.711885058464524,110953700
2010-11-08,20.43745994567871,22.007814156545475,20.26212960156771,20.338360628481247,71670800
2010-11-09,20.544174194335938,20.666143197795922,20.36121923516075,20.437450225819543,58538600
2010-11-10,20.53655242919922,20.64327495141804,20.437451698008612,20.58991369030863,52277300
2010-11-11,20.33835220336914,20.368843729111976,20.033429676014304,20.33835220336914,62073100
2010-11-12,20.025800704956055,20.216377411807976,19.896208486137354,20.17826119804666,64962200
2010-11-15,19.97244644165039,20.201137988224815,19.94957670539879,20.071545724103203,51794600
2010-11-16,19.796035766601562,19.97244479475215,19.673317333143228,19.97244479475215,65339200
2010-11-17,19.611961364746094,19.872738444767382,19.596621192293227,19.86506835854095,58299700
2010-11-18,19.81905174255371,20.003129445878166,19.642644126399382,19.719342072261583,59514000
2010-11-19,19.70400047302246,19.811378751827814,19.634971161527783,19.78836849368981,52423200
2010-11-22,19.734676361083984,19.742346445966646,19.51224975116323,19.673317144941798,53350500
2010-11-23,19.26682472229004,19.634980245302714,19.243814453506744,19.61196997651942,69742500
2010-11-24,19.458568572998047,19.527596439316813,19.297499650468378,19.32818000253868,56825900
2010-11-26,19.36652374267578,19.48924219193246,19.30516451804744,19.335843398901957,21356500
2010-11-29,19.41254425048828,19.49691373927092,19.121088277387358,19.320506138106694,56603600
2010-11-30,19.374187469482422,19.53525483267037,19.174769689164847,19.213118643375644,75282100
2010-12-01,19.97244644165039,20.133513850251163,19.604289647998602,19.611959733587103,74123500
2010-12-02,20.6243839263916,20.69341322139118,20.095161281953487,20.125840155887197,91759200
2010-12-03,20.72409439086914,20.75477326603543,20.5400167511143,20.563025541759256,52622000
2010-12-06,20.586040496826172,20.693418778810113,20.52468126956115,20.655069810364242,36264200
2010-12-07,20.609050750732422,20.808467142106675,20.59371057818998,20.770118173669943,57860500
2010-12-08,20.88516616821289,20.892836254346875,20.5553597790483,20.578370037450252,41666800
2010-12-09,20.770111083984375,20.96952887020858,20.716421961331488,20.9235098312088,47148300
2010-12-10,20.96953582763672,21.015554881905043,20.793128233842022,20.85448746050624,37625800
2010-12-13,20.900501251220703,21.053900010709185,20.839142040009108,20.91584141975335,47943900
2010-12-14,21.184293746948242,21.2840019411864,20.908176496874333,20.946525464753776,64070500
2010-12-15,21.360698699951172,21.468076967078492,21.11526182484921,21.11526182484921,69634200
2010-12-16,21.468074798583984,21.468074798583984,21.21496786383657,21.291667245288306,57680200
2010-12-17,21.3990535736084,21.54478230704583,21.284005189492355,21.41439374826909,87456500
2010-12-20,21.33002471923828,21.46808336837892,21.230316507592047,21.437404481303002,52811000
2010-12-21,21.52943992614746,21.583129069038492,21.291673094950276,21.36070241093001,38153000
2010-12-22,21.621479034423828,21.782546459615542,21.460410146312718,21.483420405448417,42252300
2010-12-23,21.705846786499023,21.72118695906375,21.44506970457619,21.452739790858555,24902500
2010-12-27,21.52943992614746,21.6291495883046,21.38371120764364,21.567790358869217,21652800
2010-12-28,21.483423233032227,21.60614170540234,21.445072796091825,21.452742883479907,23042200
2010-12-29,21.452739715576172,21.567789546488502,21.38371040219652,21.429730919729202,19502500
2010-12-30,21.360698699951172,21.475747052290323,21.307009566387514,21.41438783351483,20786100
2010-12-31,21.406715393066406,21.41438547743435,21.191957419520975,21.32234592793802,24752000
2011-01-03,21.46040916442871,21.613807959142758,21.41439011118223,21.51409830370283,53443800
2011-01-04,21.544780731201172,21.606139962436384,21.360703037495536,21.429732355500086,54405600
2011-01-05,21.47574806213379,21.48341814770629,21.299340482724023,21.399048669328035,58998700
2011-01-06,22.104679107666016,22.127689362986306,21.368368492446535,21.506427098529976,88026300
2011-01-07,21.93594741821289,22.04332571223207,21.66750022024541,21.96662630382428,73762000
2011-01-10,21.644487380981445,21.782546007088722,21.506430217793532,21.675167725858334,57573600
2011-01-11,21.56011199951172,21.667490244091766,21.5140914979041,21.62914128900428,50298900
2011-01-12,21.897592544555664,21.928272886868598,21.529437214315926,21.56778764220709,52631100
2011-01-13,21.621479034423828,21.774876373236975,21.483420405448417,21.72885731788497,67077600
2011-01-14,21.705846786499023,21.76720601383855,21.406720736083752,21.537109277045168,62688400
2011-01-18,21.981962203979492,22.043321426191298,21.583126528143115,21.59846669942588,53322700
2011-01-19,21.836225509643555,21.99729432331604,21.68282824172359,21.82855542680975,50005900
2011-01-20,21.744197845458984,21.897595186775234,21.575458868215865,21.859246217176025,58613600
2011-01-21,21.491086959838867,21.80555313508166,21.491086959838867,21.78254287972762,58080300
2011-01-24,21.767202377319336,21.90526098149847,21.468076376877296,21.491086631880194,52047800
2011-01-25,21.82089614868164,21.82089614868164,21.56778915848279,21.583127867798368,42436600
2011-01-26,22.07399559020996,22.23506295483822,21.859237641120103,21.866907724614617,74628800
2011-01-27,22.143028259277344,22.59555155118882,21.851570893664928,22.05098870621051,146938600
2011-01-28,21.284008026123047,22.189057970850577,21.05391122722476,22.166047705792842,141249400
2011-01-31,21.268659591674805,21.39904811720462,21.03089279673898,21.29933993317321,65029000
2011-02-01,21.468074798583984,21.521763926724496,21.176618904570212,21.322346120117587,62810700
2011-02-02,21.429725646972656,21.560114155394583,21.38370514076326,21.422055562604424,45824000
2011-02-03,21.207300186157227,21.452737064321518,21.122932173612742,21.452737064321518,60340100
2011-02-04,21.299339294433594,21.35302842752653,21.09992146943185,21.245650161340652,40412200
2011-02-07,21.6291446685791,21.736522929937106,21.314678506385725,21.322347128266358,68980900
2011-02-08,21.690502166748047,21.736521208983838,21.514093156159387,21.552443577121693,34904200
2011-02-09,21.452739715576172,21.675167828226016,21.40672066096286,21.62147868735726,52905100
2011-02-10,21.092252731323242,21.429729184641804,20.931185321758015,21.422059099007377,76672400
2011-02-11,20.900501251220703,21.330015729701866,20.762442660264867,21.29166677128924,83939700
2011-02-14,20.88516616821289,20.915846512748825,20.670409608138716,20.86982599594492,56766200
2011-02-15,20.800304412841797,21.085769188450566,20.792590461114408,20.862027799193122,44116500
2011-02-16,20.846588134765625,20.88516376335168,20.52254785131869,20.869732923290897,70817900
2011-02-17,20.993175506591797,21.11662074849082,20.761718805108497,20.80800985109199,57207300
2011-02-18,20.877452850341797,20.993181232649288,20.823446370036052,20.931459330647545,68667800
2011-02-22,20.51483726501465,20.908314949880808,20.46083078364275,20.66142733699998,60889000
2011-02-23,20.51483726501465,20.723149240220188,20.391393458574235,20.468546205491055,60234100
2011-02-24,20.653709411621094,20.877450731836287,20.445397461665998,20.553410411317053,64494200
2011-02-25,20.483970642089844,20.79258155539855,20.445395013709202,20.76171987544132,53006300
2011-02-28,20.50712013244629,20.723147511478963,20.453113655579653,20.59198829413165,51379900
2011-03-01,20.183074951171875,20.66142064998789,20.175359531820643,20.52254604479725,60055000
2011-03-02,20.121355056762695,20.345097825366306,20.090494847873256,20.14450131710422,48658200
2011-03-03,20.21393394470215,20.368237896542006,20.198503108048488,20.260224983097547,68271500
2011-03-04,20.021060943603516,20.244802278695207,19.905331093778457,20.229371435843046,70437200
2011-03-07,19.84360694885254,20.267946249880747,19.712447742580693,20.1599318337024,64980400
2011-03-08,19.99019432067871,20.075062463838528,19.78959782784284,19.88218139052317,50549800
2011-03-09,19.974763870239258,20.044201175708928,19.79731363251269,19.9130419844402,39789100
2011-03-10,19.60442543029785,19.835882050030918,19.558134400664297,19.766446241363237,66549500
2011-03-11,19.812740325927734,19.94389948975068,19.56585283439408,19.60442845310914,49905800
2011-03-14,19.82046127319336,19.874467743086555,19.55814287236989,19.66615581215628,54473400
2011-03-15,19.58899688720703,19.65071875779099,19.28810295205591,19.34982482263987,76067300
2011-03-16,19.126087188720703,19.50413390105419,19.04121904887813,19.457841385740558,100725400
2011-03-17,19.118371963500977,19.457841583184457,19.09522570560929,19.334397817560326,62497000
2011-03-18,19.13380241394043,19.426982477572764,19.13380241394043,19.334398912329434,85486700
2011-03-21,19.542709350585938,19.735590414634977,19.403834749020113,19.426981006469664,46878100
2011-03-22,19.51957130432129,19.64301511951581,19.465564819119482,19.51957130432129,30895600
2011-03-23,19.704734802246094,19.758741277316766,19.426985534378545,19.465561167553002,43969000
2011-03-24,19.913047790527344,19.959340322048618,19.673875597265802,19.751028344901666,38696700
2011-03-25,19.766450881958008,20.021053812063954,19.743304625924505,20.005622974708285,57029800
2011-03-28,19.60442543029785,19.843597466897393,19.581279179698424,19.79730643726384,48973200
2011-03-29,19.66615104675293,19.68929730176959,19.519561041445257,19.5504227148008,40763500
2011-03-30,19.758737564086914,19.843604235435073,19.673869421172956,19.751022144588756,41999300
2011-03-31,19.58899688720703,19.812739587802305,19.55042126992911,19.751017717218346,63233700
2011-04-01,19.658443450927734,19.69702055797282,19.527284230106783,19.69702055797282,63114200
2011-04-04,19.712440490722656,19.797308614020018,19.604427585846352,19.63528925670556,35433700
2011-04-05,19.889902114868164,20.198511620168645,19.85904042855502,19.920762329615116,73651100
2011-04-06,20.17536163330078,20.29880541264695,19.95162033507307,20.044202433799736,65581400
2011-04-07,20.21393394470215,20.260224983097547,20.036482266316224,20.206218526375316,46134700
2011-04-08,20.113636016845703,20.275656866946004,20.028767882432895,20.190788732533196,39887600
2011-04-11,20.044200897216797,20.252512810731545,19.905326288206965,20.206221764916872,34286300
2011-04-12,19.781877517700195,19.94389834444333,19.7124402307482,19.92846750921723,36920400
2011-04-13,19.774168014526367,19.959335149492002,19.720161546647173,19.789598854367817,38144700
